,ECO_Code,Opening,Moves
2259,C54,"Mason Gambit, Italian",1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. O-O
2260,C53,"Albin Gambit, Italian",1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. O-O
2261,C53,"Lewis Defense, Italian; Closed Variation",1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Qe7
2262,C53,"Center Holding Variation, Italian",1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Qe7 5. d4 Bb6
2263,C53,"Mestel Variation, Italian",1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Qe7 5. d4 Bb6 6. Bg5
2264,C50,Giuoco Pianissimo,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. d3
2265,C50,Lucchini Gambit; Italian,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. d3 f5
2266,C50,Italian Four Knights Variation,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. d3 Nf6 5. Nc3
2267,C50,"Canal Variation, Italian",1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. d3 Nf6 5. Nc3 d6 6. Bg5
2268,C50,"Rosentreter Gambit, Italian",1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. d4
2269,C50,"Italian Variation, Four Knights Game",1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. Nc3 Nf6
2270,C50,"Deutz Gambit, Italian",1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. O-O Nf6 5. d4
2271,C50,Hungarian Defense,1. e4 e5 2. Nf3 Nc6 3. Bc4 Be7
2272,C50,"Tartakower Variation, Hungarian",1. e4 e5 2. Nf3 Nc6 3. Bc4 Be7 4. d4 exd4 5. c3 Nf6 6. e4 Ne4
2273,C50,Half Giuoco Piano; Semi-Italian Opening,1. e4 e5 2. Nf3 Nc6 3. Bc4 d6
2274,C50,Rousseau Gambit,1. e4 e5 2. Nf3 Nc6 3. Bc4 f5
2275,C50,"Shilling (Kostic) Gambit, Italian",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nd4
2276,C55,Two Knights Defense; C55,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6
2277,C55,De Riviere Gambit,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. c3
2278,C55,Modern Bishop’s Opening,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d3
2279,C56,"Open Variation, Two Knights Defense; C56",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d4
2280,C56,"Perreux Variation, Two Knights Defense",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d4 exd4 5. Ng5
2281,C56,Scotch Gambit,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d4 exd4 5. O-O
2282,C56,Max Lange Attack,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d4 exd4 5. O-O Bc5 6. e5
2283,C56,"Loman Defense, 2 Knights",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d4 exd4 5. O-O Bc5 6. e5 d5 7. exf6 dxc4 8. Re1+ Be6 9. Ng5 g6
2284,C56,"Marshall Variation, 2 Knights",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d4 exd4 5. O-O Bc5 6. e5 d5 7. exf6 dxc4 8. Re1+ Be7 9. Ng5 Qd5 10. Nc3 Qf5
2285,C56,"Double Gambit Accepted, Two Knights",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d4 exd4 5. O-O Nxe4
2286,C56,"Nachmanson Gambit, 2 Knights",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d4 exd4 5. O-O Nxe4 6. Nc3
2287,C56,"Jordansky Attack, 2 Knights",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d4 exd4 5. O-O Nxe4 6. Re1 d5 7. Bxd5 Qxd5 8. Nc3 Qa5 9. Ne4 Be6 10. Bg5
2288,C57,"Prussian Game; Knight Attack, Two Knights; C57",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5
2289,C57,"Traxler; Wilkes-Barre Var, 2 Knights",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 Bc5
2290,C57,"Trencianske-Teplice Gambit, Two Knights",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 Bc5 5. Bxf7+ Ke7 6. d4
2291,C57,"Ulvestad Variation, 2 Knights",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 b5
2292,C57,"Kurkin Gambit, Two Knights",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 b5 6. Bf1 h6 7. Nxf7
2293,C58,"Polerio Defense, Two Knights; C58",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5
2294,C59,C59,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. Bb5+ c6 7. dxc6 bxc6 8. Be2
2295,C59,"Suhle Defense, Two Knights",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. Bb5+ c6 7. dxc6 bxc6 8. Be2 h6
2296,C59,"Goering Variation, Two Knights",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. Bb5+ c6 7. dxc6 bxc6 8. Be2 h6 9. Nf3 e4 10. Ne5
2297,C58,"Bogoljubow Variation, Two Knights",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. Bb5+ c6 7. dxc6 bxc6 8. Qf3
2298,C58,"Colman Variation, 2 Knights",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. Bb5+ c6 7. dxc6 bxc6 8. Qf3 Rb8
2299,C58,"Kieseritzky; Morphy Var, 2 Knights",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. d3
2300,C58,"Yankovich Variation, Two Knights",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. d3 h6 7. Nf3 e4 8. Qe2 Nxc4 9. dxc4 Bc5 10. Nfd2
2301,C57,"Kloss Gambit, Two Knights",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Nb4
2302,C57,"Fritz Variation, 2 Knights",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Nd4
2303,C57,"Berliner Variation, 2 Knights",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Nd4 6. c3 b5 7. Bf1 Nxd5 8. Ne4 Qh4
2304,C57,"Lolli Attack, 2 Knights",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Nxd5 6. d4
2305,C57,"Fried Liver; Fegatello Attack, 2 Knights",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Nxd5 6. Nxf7
2306,C57,"Ponziani-Steintz Gambit, Two Knights",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 Nxe4
2307,C44,Taylor Opening; Inverted Hungarian,1. e4 e5 2. Nf3 Nc6 3. Be2
2308,C44,Inverted Hanham Opening,1. e4 e5 2. Nf3 Nc6 3. Be2 Nf6 4. d3 d5 5. Nbd2
2309,C44,Basman Gambit,1. e4 e5 2. Nf3 Nc6 3. Be2 Nf6 4. d4 exd4 5. e5
2310,C44,Ponziani; Staunton; English Knights,1. e4 e5 2. Nf3 Nc6 3. c3
2311,C44,"Spanish Variation, Ponziani",1. e4 e5 2. Nf3 Nc6 3. c3 d5 4. Bb5
2312,C44,"Nikitin Gambit, Ponziani",1. e4 e5 2. Nf3 Nc6 3. c3 d5 4. Bb5 dxe4 5. Nxe5 Qd5 6. Qa4
2313,C44,"Caro Variation, Ponziani",1. e4 e5 2. Nf3 Nc6 3. c3 d5 4. Qa4 Bd7
2314,C44,"Steinitz Variation, Ponziani",1. e4 e5 2. Nf3 Nc6 3. c3 d5 4. Qa4 f6
2315,C44,"Leonhardt Variation, Ponziani",1. e4 e5 2. Nf3 Nc6 3. c3 d5 4. Qa4 Nf6
2316,C44,Ponziani Counter-Gambit,1. e4 e5 2. Nf3 Nc6 3. c3 f5
2317,C44,"Schmidt Attack, Ponziani",1. e4 e5 2. Nf3 Nc6 3. c3 f5 4. d4 d6 5. d5
2318,C44,"Jaenisch Counterattack, Ponziani",1. e4 e5 2. Nf3 Nc6 3. c3 Nf6
2319,C44,"Neumann Gambit, Ponziani",1. e4 e5 2. Nf3 Nc6 3. c3 Nf6 4. Bc4
2320,C44,"Breyer Opening, Ponziani",1. e4 e5 2. Nf3 Nc6 3. c3 Nf6 4. d3 Be7 5. b4
2321,C44,"Vukovic Gambit, Ponziani",1. e4 e5 2. Nf3 Nc6 3. c3 Nf6 4. d4 Nxe4 5. d5 Bc5
2322,C44,Dresden Opening,1. e4 e5 2. Nf3 Nc6 3. c4
2323,C44,Scotch Game,1. e4 e5 2. Nf3 Nc6 3. d4
2324,C44,"MacLopez; Relfsson Gambit, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bb5
2325,C44,Scotch Gambit,1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4
2326,C44,"London Defense, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4 Bb4+
2327,C44,"Vitzhum Attack, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4 Bc5 5. Ng5 Nh6 6. Qh5
2328,C44,"Paulsen; Anderssen C-A, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4 Bc5 5. O-O d6 6. c3 Bg4
2329,C44,"Benima Defense, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4 Be7
2330,C44,"Goering Gambit, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. c3
2331,C44,"Goering Gambit Declined, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. c3 d5
2332,C44,"Double Pawn Sacrifice, Goering Gambit",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. c3 dxc3 5. Bc4
2333,C44,"Bardeleben Variation, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. c3 dxc3 5. Nxc3 Bb4 6. Bc4 Nf6
2334,C45,C45,1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4
2335,C45,"Malaniuk Variation, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bb4+
2336,C45,"Classical Variation, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5
2337,C45`,"Paulsen Attack, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Be3 Qf6 6. c3 Nge7 7. Bb5
2338,C45,"Gunsberg Defense, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Be3 Qf6 6. c3 Nge7 7. Bb5 Nd8
2339,C45,"Fleissig; Meitner Variation, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Be3 Qf6 6. c3 Nge7 7. Nc2
2340,C45,"Blackburne Attack, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Be3 Qf6 6. c3 Nge7 7. Qd2
2341,C45,"Millennium Variation, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Be3 Qf6 6. c3 Qg6
2342,C45,"Blumenfeld Variation, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Be3 Qf6 6. Nb5
2343,C45,"Potter Variation, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Nb3
2344,C45,"Romanishin Variation, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Nb3 Bb4+
2345,C45,"Geller Variation, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Nb3 Bb6 6. a4 a6 7. Nc3 Nf6
2346,C45,"Intermezzo Variation, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Nxc6 Qf6
2347,C45,"Alekhine Gambit, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nf6 5. e5
2348,C45,Schmidt Var; Scotch Four Knights,1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nf6 5. Nc3
2349,C45,"Mieses Variation, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nf6 5. Nxc6
2350,C45,"Tartakower Variation, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nf6 5. Nxc6 bxc6 6. Nd2
2351,C45,"Steinitz; Pulling Variation, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Qh4
2352,C45,"Braune Variation, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Qh4 5. Be3
2353,C45,"Horwitz Attack, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Qh4 5. Nb5
2354,C45,"Steinitz Variation, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Qh4 5. Nc3
2355,C45,"Modern Defesne, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Qh4 5. Nc3 Bb4
2356,C45,"Fraser Attack, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Qh4 5. Nf3
2357,C45,"Paulsen Variation, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Qh4 5. Nf5
2358,C44,"Lolli Attack, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 Nxd4
2359,C44,"Napoleon Gambit, Scotch",1. e4 e5 2. Nf3 Nc6 3. d4 Nxd4 4. Nxd4 exd4 5. Bc4
2360,C44,Konstantinopolsky Opening,1. e4 e5 2. Nf3 Nc6 3. g3
2361,C46,Three Knights Opening; C46,1. e4 e5 2. Nf3 Nc6 3. Nc3
2362,C46,"Schlechter Variation, Three Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Bb4 4. Nd5 Nf6
2363,C46,"Winawer Defense, Three Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 f5
2364,C46,"Steinitz Defense, Three Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 g6
2365,C46,"Rosenthal Variation, Three Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 g6 4. d4 exd4 5. Nd5
2366,C47,Four Knights Openng; C47,1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6
2367,C47,"Gunsberg Variation, Four Kngiths",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. a3
2368,C47,"Provincial Opening, 4 Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. a3 d6 5. h3
2369,C48,Spanish Four Knights Game; C48,1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5
2370,C48,"Ranken Variation, 4 Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 a6 5. Bxc6
2371,C49,"Double Ruy Lopez Opening, 4 Knights; C49",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4
2372,C49,"Paulsen Variation, 4 Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. Bxc6
2373,C49,"Svenonius Variation, 4 Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 Bxc3 7. bxc3 d5
2374,C49,"Janowski Variation, Four Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 Bxc3 7. bxc3 d6 8. Re1
2375,C49,"Symmetrical Variation, 4 Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 d6
2376,C49,"Bernstein Variation, 4 Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 d6 7. Bg5 Bxc3 8. bxc3 Ne7
2377,C49,"Metger Unpin Variation, 4 Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 d6 7. Bg5 Bxc3 8. bxc3 Qe7 9. Re1 Nd8
2378,C49,"Pillsbury Variation, 4 Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 d6 7. Bg5 Ne7
2379,C49,"Maroczy Variation, 4 Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 d6 7. Ne2
2380,C49,"Blackburne Attack, 4 Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. Nd5 Bc5 7. d4
2381,C48,"Classical Variation, Four Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bc5
2382,C48,"Marshall Gambit, Four Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bc5 5. Nxe5 Nd4 6. Ba4 O-O
2383,C48,"Rubinstein Variation, 4 Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Nd4
2384,C46,"Italian Variation, Four Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bc4
2385,C47,"Noa Gambit, Four Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bc4 Nxe4 5. Bxf7+
2386,C47,"Bogoljubow (Scotch) Variation, 4 Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4
2387,C47,"Oxford Gambit, Four Kngihts",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 Bb4 5. d5 Nd4
2388,C47,"Krause Gambit, Four Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 Bb4 5. Nxe5
2389,C47,"Leonhardt Defense, Four Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 Bb4 5. Nxe5 Qe7
2390,C47,"Belgrade Gambit, 4 Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 exd4 5. Nd5
2391,C47,"Schmid Gambit, Four Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 exd4 5. Nxd4 Nxe4
2392,C46,"Halloween Gambit, Four Knights",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Nxe5
2393,C44,Chicago; Irish; Schulze-Muller Gambit,1. e4 e5 2. Nf3 Nc6 3. Nxe5 Nxe5 4. d4
2394,C42,Petroff Defense; Russian Defense; C42,1. e4 e5 2. Nf3 Nf6
2395,C42,"Urosov Gambit, Petroff",1. e4 e5 2. Nf3 Nf6 3. Bc4
2396,C42,"Boden-Kieseritzky Gambit, Petroff",1. e4 e5 2. Nf3 Nf6 3. Bc4 Nxe4 4. Nc3
2397,C42,"Lichtenhein Defense, Petroff",1. e4 e5 2. Nf3 Nf6 3. Bc4 Nxe4 4. Nc3 d5
2398,C43,"Modern Attack, Petroff",1. e4 e5 2. Nf3 Nf6 3. d4
2399,C43,"Symmetrical Variation, Petroff",1. e4 e5 2. Nf3 Nf6 3. d4 d5
2400,C43,"Suchting Gambit, Petroff",1. e4 e5 2. Nf3 Nf6 3. d4 exd4 4. Bc4
2401,C43,"Tal Gambit, Petroff",1. e4 e5 2. Nf3 Nf6 3. d4 exd4 4. e5 Ne4 5. Bb5
2402,C43,"Center Attack, Petroff",1. e4 e5 2. Nf3 Nf6 3. d4 exd4 4. e5 Ne4 5. Qxd4
2403,C43,"Trifunovic Variation, Petroff",1. e4 e5 2. Nf3 Nf6 3. d4 Nxe4 4. Bd3 d5 5. Nxe5 Bd6 6. O-O O-O 7. c4 Bxe5
2404,C43,"Murret Variation, Petroff",1. e4 e5 2. Nf3 Nf6 3. d4 Nxe4 4. Bd3 Nc6
2405,C42,"Russian Three Knights Var, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nc3
2406,C43,"Steinitz Variation, Petoff; C43",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. d4
2407,C43,"Urusov Gambit, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. d4 exd4 5. Bc4
2408,C42,"Paulsen Attack, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nc4
2409,C42,"Karklins-Martinovsky Variation, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nd3
2410,C42,"Millenium Attack, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. Bd3
2411,C42,"Kaufmann Variation, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. c4
2412,C42,"French Attack, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d3
2413,C42,"Classical Attack, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4
2414,C42,"Marshall Variation, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Bd6
2415,C42,"Tarrasch Variation, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Bd6 7. O-O O-O 8. c4 Bg4
2416,C42,"Staunton Variation, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Bd6 7. O-O O-O 8. c4 c6
2417,C42,"Jaenisch Variation, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Be7 7. O-O Nc6 8. c4
2418,C42,"Browne Attack, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Be7 7. O-O Nc6 8. c4 Nb4 9. cxd5
2419,C42,"Chigorin Variation, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Be7 7. O-O Nc6 8. Re1
2420,C42,"Berger Variation, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Be7 7. O-O Nc6 8. Re1 Bg4 9. c3 f5 10. Nbd2
2421,C42,"Mason Variation, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Be7 7. O-O O-O
2422,C42,"Mason-Showalter Variation, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Nc6
2423,C42,"Nimzovich Attack, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. Nc3
2424,C42,"Lasker Variation, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. Qe2
2425,C42,"Cozio (Lasker) Attack, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. Qe2
2426,C42,"Cochrane Gambit, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nxf7
2427,C42,"Stafford Gambit, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nc6
2428,C42,"Damiano Variation, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nxe4
2429,C42,"Kholmov Gambit, Petroff",1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nxe4 4. Qe2 Qe7
2430,C42,"Moody Gambit, Petroff",1. e4 e5 2. Nf3 Nf6 3. Qe2 Nc6 4. d4
2431,C40,Levenstein; Queen’s Defense; Brazilian; Gunderam,1. e4 e5 2. Nf3 Qe7
2432,C40,Gunderam Gambit,1. e4 e5 2. Nf3 Qe7 3. Bc4 f5
2433,C40,McConnell Defense,1. e4 e5 2. Nf3 Qf6
2434,C40,Greco Defense,1. e4 e5 2. Nf3 Qf6
2435,C40,Labourdonnais Gambit,1. e4 e5 2. Nf3 Qf6 3. Bc4 Qg6 4. O-O
2436,C20,Napoleon Attack,1. e4 e5 2. Qf3
2437,C20,Wayward Queen; Danvers; Parnham,1. e4 e5 2. Qh5
2438,C20,Mellon Gambit,1. e4 e5 2. Qh5 Nc6 3. Bc4 Nh6 4. d3 g6 5. Qf3 f6 6. Ne2 d5
2439,C20,Kiddie Countergambit,1. e4 e5 2. Qh5 Nf6
2440,C00,French Defense; C00,1. e4 e6
2441,C00,"Reti (Horwitz) Variation, French",1. e4 e6 2. b3
2442,C00,"Papa-Ticulat Gambit, French",1. e4 e6 2. b3 d5 3. Bb2
2443,C00,"Banzai-Leong Gambit, French",1. e4 e6 2. b4
2444,C00,Pinova Gambit,1. e4 e6 2. b4 Bxb4 3. e5
2445,C00,"Bird Invitation, French",1. e4 e6 2. Bb5
2446,C00,"Orthoschapp Variation, French",1. e4 e6 2. c4 d5 3. cxd5 exd5 4. Qb3
2447,C00,King”s Indian Attack,1. e4 e6 2. d3
2448,C00,"Reversed Philidor, French",1. e4 e6 2. d3 d5 3. Nd2 Nf6 4. Ngf3 Nc6 5. Be2
2449,C00,"Franco-Hiva Gambit, French",1. e4 e6 2. d3 f5
2450,C01,C01,1. e4 e6 2. d4
2451,C01,"Baeuerle Gambit, French",1. e4 e6 2. d4 b5
2452,C01,"Schlechter Variation, French",1. e4 e6 2. d4 d5 3. Bd3
2453,C00,"Alapin; Witaker Gambit, French",1. e4 e6 2. d4 d5 3. Be3
2454,C00,"Alapin-Diemer Gambit, French",1. e4 e6 2. d4 d5 3. Be3 dxe4 4. f3
2455,C00,"Diemer-Duhm Gambit, French",1. e4 e6 2. d4 d5 3. c4
2456,C02,"Advance Variation, French; C02",1. e4 e6 2. d4 d5 3. e5
2457,C02,"Extended Bishop Swap, French",1. e4 e6 2. d4 d5 3. e5 Bd7
2458,C02,"Advance; Nimzovich; Steinitz Var, Fr",1. e4 e6 2. d4 d5 3. e5 Bd7
2459,C02,"Frenkel Gambit, French",1. e4 e6 2. d4 d5 3. e5 c5 4. b4
2460,C02,"Paulsen Attack, French",1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3
2461,C02,"Euwe Variation, French",1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Bd7
2462,C02,"Lputian Variation, French",1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Qb6 6. a3 Nh6
